title,desc,source,date
亚裔女爱嗅洋汉臭衣服？广告被骂歧视,德国某家装零售公司最近发布的一则“春天的味道”广告，引发歧视亚裔的巨大争议。广告视频描述，几名白人男子在花园工作，随后他们脱掉带有汗臭的衣服包括内衣，交给研究人员，过后进行真空处理。镜头一转，这些白人男子沾满汗渍的脏衣服被拿到自动售卖机贩卖，一名亚洲女买下后并打开包装猛吸一口气，随后翻白眼，似乎被唤起情欲，屏幕上打出了“春天的味道”。广告一出，结果被炮轰“种族歧视”、“性别歧视”、“恶心”后，该公司则辩称广告表现的是“城市化导致生活质量下降”，不是针对亚裔，并称“广告还有白人参演版本”。社交媒体用户在推特上对这则广告做出严厉批评，有人称之为“种族主义、性别主义、反胃”。,Zaobao,2019-03-31
高齡照護經驗分享 美日英專家雲林交流,台大醫院雲林分院今天舉辦「改制 15 週年高齡照護國際研討會」，邀請美日英學者專家，分享高齡照護經驗，邁向活躍、健康、快樂、在地老化的目標。,芋傳媒,2019-03-31
日本铁人妈 照顾12孩,日本琦玉县一户姓漆山的家庭，夫妇育有6子6女。日本综艺节目最近采访了这一个14人大家庭的妈妈是如何全职上班之余，又可好好照顾12个孩子，公开了“铁人妈妈”的时间表。据悉，漆山妈妈每日清晨5时就会起床，6时多就开始为丈夫及子女准备早午两餐。7时半就会送子女上学，然后准时在9时上班。工作约11多个小时后，她一般会在晚上8时半回家，再预备14人份量的晚饭，9时左右全家人就开始吃晚饭。接着她又要开始洗衣、打扫等家务，一直至凌晨2时才会上床睡觉，由此可见她几乎每日只睡3小时左右。,Zaobao,2019-03-31
年過65歲4成有聽損 出現5大徵兆快就醫,最新報告顯示，全台年過 65 歲長者 40% 有聽損，恐影響溝通、認知功能，失智風險提高。醫師提醒，若常聽到嗡嗡聲、看電視音量大、常請他人重複對話並有耳鳴、頭暈，應立即就醫。,芋傳媒,2019-08-04
米果專欄：準備好活到一百歲了嗎？,考慮到「人間100年」的可能，日本政府開始討論是否延長退休年齡到75歲。台灣人口老化程度不比日本輕鬆，想要參選總統大位的人也該端出人間100年的政策，光是發大財的口號是不夠的。這幾年日本政府一直朝著「人間100年」的方向來思考社會政策，像戰國武將織田信長那樣唱著「人間50年」的時,風傳媒,2019-06-02
创伤后遗症会传给后代子孙吗？,人类后代子孙受到祖先遗传基因的影响，有新的研究显示，我们所受的苦难创伤或者折磨也会在他们身上留下印记。,BBC,2019-06-05
青銀共創 台中市長公館變身「不老食光」,歷史建築的台中市市長公館打造「不老食光」餐廳，3年下來，發展出一套獨特的銀髮就業工時及形態，台灣社會正面臨老化，希望能將這個模式推廣到更多企業組織中。...,PTS.org.tw,2019-06-05
發表會沒說的 iOS 13 秘密功能：慢速充電護電池,在2019蘋果開發者大會（WWDC 2019）上發表iOS 13後，官網除了說明功能細節外，也公布可更新的手機。據了解iOS 13 作業系統採用了新穎的電池充電優化功能，可通過減少設備充滿電的時間來幫助防止電池老化。這功能看似簡單，具體上如何運作呢？蘋果表示，iOS 13這項功能能夠降低電池充滿電的,NewTalk.tw,2019-06-05
因左臂骨折入院 许文远今出院,上月底跌倒骨折入院的基础建设统筹部长兼交通部长许文远，在经过手术后，今天将出院。许文远在面簿贴文中说，他曾住院过五次，他表示从中见证我国医疗服务在这几十年来的进步。他说我国过去会将本地医生送往海外受训，但这样的情况如今出现改变，反而是外国医生来本地受训。许文远也说，我国开始投资在医疗研发和转化医学（translational medicine）领域，并以新的医疗技术，设备及药物研发做出贡献。许文远说，他这次住院还使用了国家心脏中心（National Heart Centre）的心脏监测仪器Spyder。,Zaobao,2019-03-09
综述：美国2月非农就业增幅可能放缓至五个月低位 但失业率料小降,路透华盛顿3月8日 - 美国2月非农就业岗位增幅可能降至五个月低位，因前两个月和天气相关的提振作用减退，劳工较为缺乏，且金融条件趋紧开始给就业市场带来压力。,Reuters,2019-03-09
教師休寒暑假權益受衝擊？教育部不能含糊其詞,"〈寒暑假不再是「當然假期」！〉新聞會直接反饋到轉型正義後很多教師對於執政團隊的不滿，也就是執政團隊可能沒發現到年改中的延退機制可能在五年內會造成教育圈中新血減少、老化人力增加的問題。 標籤: 教師法, 休假權益, 休假日, 延退機制, 寒暑假",NewsLens,2019-03-09
高齡化社會的長照解方，可能就在「0與1」之間,"即便在現階段仍有限制，但互動式遊戲確實可以輔助正規醫療的治療，成為一項沒有壓力復健方式，研究也發現電玩遊戲可以用來治療各種心理與生理問題，提高患者的生活自理能力，融入社會活動 。 標籤: 電玩, 互動式遊戲, VR, 精神疾病, 失智症, 高齡化, 長照",NewsLens,2019-03-09
名人堂球星西佛失智 大都會將以特殊方式表揚,美國職棒紐約大都會隊（New York Mets）發言人今天宣布， 74 歲的前職棒球星西佛（Tom Seaver）被診斷罹患失智症。,芋傳媒,2019-03-09
陆思良：图书馆,每到年底，检视一年阅读过的书单，发现有相当部分的书是从图书馆借阅的，我的阅读若是有所成效，不能不归功于图书馆。本地各市镇都有图书馆，近年陆续翻新提升，打造得气派堂皇和高科技应用兼而有之；特别是还照顾到老幼需求，另辟玩耍休闲之地，所以常见这热带都市的一方清凉之地“门庭若市，人满为患”也就不足为怪了。有几回我走访牛车水唐城坊内的图书馆，那里茶几屏风书架等摆设古色古香，材质装潢风水都很考究，像高档饭店的厅堂。里面各处，几十上百个男女老少或端坐（打坐？），或闭目养神（瞌睡？），或捧本读物消遣（看手机？），也算是一道有人文内涵的室内风景。,Zaobao,2019-03-09
《死亡的臉》：長壽的最佳保證，是選擇正確的父親與母親,"科學的舞臺上出現過非常多的老化因素，我猜想它們應該都有某種程度的確實性。換句話說，老化很可能是這些因素綜合作用的結果，還要再加上另一個重要因素，我們每個人不同的個人構成要素。 標籤: 死亡的臉, 一位外科醫師的生死現場, 許爾文・努蘭, Sherwin B. Nuland, 老化, 基因, 死亡, 損耗理論",NewsLens,2019-08-09
《最高飲食法》：含有「老化禍首」AGE的食品，該如何正確烹調？,"食品中也含有AGE。因為食材裡的蛋白質及脂肪一旦與葡萄糖結合，便會產生AGE。為了不讓自己體內的AGE增加，在飲食方面有兩點要注意。 標籤: 老化現象, 葡萄糖, 氧氣, 糖化, Advanced Glycation End Products, 糖化終產物, 糖化血色素, 飲食習慣, 烹調方式, 血糖值, 最高飲食法, 牧田善二",NewsLens,2019-06-15
习近平提“一国两制”台湾方案 蔡英文回应“绝不接受”,中国国家主席习近平星期三在告台湾同胞书发表40周年纪念会上表示，一国两制是为了照顾台湾的现时情况及维护台湾同胞的利益福祉。不过，台湾总统蔡英文则回应指出，台湾绝不会接受也坚决反对一国两制。,VOA,2019-01-03
本国人才外流 外劳涌入 日媒：日本人口可能大换血,除了人口老龄化问题，日本目前也因经济萎缩导致人才严重外流。日媒认为，到了2030年，日本将出现人口大换血。届时，在日本20岁到44岁的人口中，每10个人里有一人会是外来移民。人口老化、人力不足的日本现在还得面对国人出走的问题，越来越多的日本人无法在国内获得满意的机会和待遇，积极出走，到外地找出路。在这同时，日本政府扩大引进外劳，日本好些媒体认为，到了2030年，日本将出现人口大换血。在日本20岁到44岁的人口中，每10个人里有一人会是外来移民。,Zaobao,2019-01-03
习近平倡议一国两制，蔡英文回应“绝不接受”,中国国家主席习近平星期三在告台湾同胞书发表40周年纪念会上表示，一国两制是为了照顾台湾的现时情况及维护台湾同胞的利益福祉。不过，台湾总统蔡英文则回应指出，台湾绝不会接受也坚决反对一国两制。,VOA,2019-01-03
台灣失智人口增 WHO：每週快走150分鐘可預防,據推估，截至去年底全台失智人口恐超過 28 萬人。醫師表示，根據 WHO 公布的指引，運動預防失智的效果排名第一，建議 65 歲以上長者每週快走 150 分鐘，流汗、會喘就有效。,芋傳媒,2019-08-22
美财政部认定三名中国人和一家公司为贩毒者,美国财政部8月21日宣布认定三名中国公民和一家中国公司参与国际贩毒活动。美国政府认为，这些中国毒品生产和经营者“加剧了美国阿片类药物的致命危机”。,VOA,2019-08-22
美白为何备受追捧？,"不管是使用美容霜还是香皂，不管是服用药物还是注射针剂，亚洲人和非洲人追求""美白""的脚步从未停止。但是亚洲人和非洲人这种追求浅肤色的愿望究竟从何而来呢？为什么经常会有人甚至不惜冒着风险也要追求一个“白”字呢？",DW,2019-07-14
中国2018：新生儿首次少于1500万,中国新生儿出生率继续下降，人口计生专家表示，根据部分地方公布的数据，今年人口出生数减少100至200万。换言之，新生儿可能跌破一千五百万大关，比官方预计的两千万锐减约两成半，显示中国人口老化问题正在急剧恶化。,RFA,2018-12-28
德语媒体：中美利益仍对立 明年万事皆可能,2019年世界经济前景如何？只是放缓还是会遭遇严重危机？《新德意志报》重点从中美贸易战出发分析了走势。《法兰克福汇报》指出，今年下半年，中国投资者对德国的兴趣已经明显减退。,DW,2018-12-28
尚穆根：年底关卡繁忙 单是上周逾500人员加班,当许多新加坡人年底放假时，却是关卡最繁忙的时刻。移民与关卡局不仅限制人员放假，超过500人也必须超时工作。内政部兼律政部长尚穆根今天上午巡视兀兰关卡后接受媒体访问时说，现在每天共有43万人通过兀兰和大士关卡，比平时多10%，工作人员在确保人能流动的同时也得照顾保安需求。他说，当局现在最多只允许10%的人同时放假，每天出动九成的人员，单是上个星期就要求超过500名驻守兀兰和大士的关卡的人员加班。但因为运作安全问题，他不方便透露关卡人员的具体人数。,Zaobao,2018-12-28
中国挤压下香港或掀新一轮移民潮,在1997年香港回归中国之前的几年里﹐数十万香港市民移居海外，如今有初步迹象显示﹐随着人们对公民自由、生活水平和生活质量的担忧加剧﹐新一轮移民潮可能即将到来。,WSJ,2018-12-28
男子驾车闯德国汉诺威机场被捕,一名波兰籍男子周六驾车闯进德国汉诺威机场，一轮追逐后在跑道上被警员截停和拘捕，事件中无人受伤，但航班升降延误4小时。药物测试显示被捕男子曾吸食海洛英和安非他命，初步相信事件不涉及恐袭。事发时当地时间下午3时左右，一辆挂着波兰车牌的房车撞开汉诺威机场一道闸门后，在跑道及停机坪上横冲直撞。房车行驶数百米后，在一架刚降落的希腊爱琴海航空客机下方停下，机上当时载有172人。其后，警员上前制服司机。,Zaobao,2018-12-31
